SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
431137,0,Cash loans,F,N,Y,2,135000.0,250614.0,18868.5,202500.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.006008,-11096,-805,-564.0,-3681,,1,1,0,1,0,1,Accountants,3.0,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 1,0.4487988421835765,0.7301528121901011,0.1117563710719636,0.2227,,0.9965,0.9524,,0.24,0.2069,0.3333,0.375,0.2056,0.1816,0.2591,0.0,0.0,0.2269,,0.9965,0.9543,,0.2417,0.2069,0.3333,0.375,0.2103,0.1983,0.2699,0.0,0.0,0.2248,,0.9965,0.953,,0.24,0.2069,0.3333,0.375,0.2092,0.1847,0.2637,0.0,0.0,,block of flats,0.2843,Panel,No,0.0,0.0,0.0,0.0,-2197.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
221807,0,Cash loans,F,N,Y,3,157500.0,891072.0,37881.0,720000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-15965,-4008,-3982.0,-3987,,1,1,0,1,0,0,Secretaries,5.0,2,2,MONDAY,11,0,0,0,0,0,0,Government,,0.2320596199206826,0.22133520635446602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
306428,0,Cash loans,M,Y,N,3,202500.0,204858.0,16218.0,171000.0,"Spouse, partner",Working,Secondary / secondary special,Married,Rented apartment,0.010006,-16220,-2531,-2119.0,-4619,10.0,1,1,0,1,0,0,Drivers,5.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 2,,0.43650414833733936,0.12530787842823918,0.1237,,0.9955,0.9388,,0.12,0.1034,0.375,0.4167,0.0181,0.1009,0.1332,0.0,0.0,0.1261,,0.9955,0.9412,,0.1208,0.1034,0.375,0.4167,0.0185,0.1102,0.1388,0.0,0.0,0.1249,,0.9955,0.9396,,0.12,0.1034,0.375,0.4167,0.0184,0.1026,0.1356,0.0,0.0,reg oper account,block of flats,0.1233,Panel,No,5.0,1.0,5.0,0.0,-938.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
229806,0,Cash loans,F,N,Y,1,405000.0,1671210.0,46084.5,1395000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-20633,-5536,-14634.0,-3863,,1,1,0,1,1,0,Laborers,3.0,1,1,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 2,,0.7634116680307242,0.3031463744186309,0.091,0.0833,0.9752,0.66,0.0,0.0148,0.1248,0.2158,0.2158,0.0,0.0736,0.0725,0.0026,0.0164,0.084,0.085,0.9752,0.6733,0.0,0.0,0.1379,0.1667,0.2083,0.0,0.0735,0.0509,0.0,0.0,0.0833,0.08199999999999999,0.9752,0.6645,0.0,0.0,0.1379,0.1667,0.2083,0.0,0.0684,0.0705,0.0,0.0,reg oper account,block of flats,0.04,Panel,No,5.0,0.0,5.0,0.0,-2237.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
285096,0,Revolving loans,F,Y,Y,1,180000.0,540000.0,27000.0,540000.0,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.072508,-15284,-324,-5636.0,-4382,6.0,1,1,1,1,1,0,Managers,2.0,1,1,THURSDAY,20,0,0,0,0,0,0,Business Entity Type 3,0.7382230861113696,0.7482452779205596,0.6910212267577837,0.3959,0.1245,0.9995,,,0.48,0.2069,0.6667,,1.0,,0.4437,,0.0868,0.4034,0.1292,0.9995,,,0.4834,0.2069,0.6667,,1.0,,0.4623,,0.0919,0.3997,0.1245,0.9995,,,0.48,0.2069,0.6667,,1.0,,0.4517,,0.0886,,block of flats,0.3679,Panel,No,1.0,0.0,1.0,0.0,-936.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
190287,0,Cash loans,M,N,Y,2,90000.0,675000.0,32602.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-17076,-810,-270.0,-631,,1,1,0,1,0,0,Laborers,4.0,2,2,TUESDAY,14,0,0,0,0,1,1,Construction,0.4980581366988643,0.6231089244174544,0.6512602186973006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-422.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
242643,0,Revolving loans,M,N,Y,0,315000.0,585000.0,29250.0,585000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-18035,-6474,-1684.0,-1582,,1,1,0,1,1,0,Managers,2.0,1,1,TUESDAY,13,0,0,0,0,0,0,Bank,0.6907275551051306,0.7434035109602762,0.7517237147741489,0.332,0.1393,0.9871,0.8232,0.1567,0.4,0.1724,0.6667,0.7083,0.0,0.2673,0.3516,0.0193,0.4726,0.3382,0.1446,0.9871,0.8301,0.1581,0.4028,0.1724,0.6667,0.7083,0.0,0.292,0.3663,0.0195,0.5003,0.3352,0.1393,0.9871,0.8256,0.1577,0.4,0.1724,0.6667,0.7083,0.0,0.2719,0.3579,0.0194,0.4825,reg oper account,block of flats,0.3793,Panel,No,0.0,0.0,0.0,0.0,-5.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
432308,0,Cash loans,M,N,N,3,270000.0,1762110.0,48456.0,1575000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003818,-14500,-2701,-5155.0,-5058,,1,1,1,1,0,0,Laborers,5.0,2,2,FRIDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.6461487886605892,0.5762088360175724,0.0124,0.0281,0.9846,0.7892,0.0386,0.0,0.069,0.0417,0.0833,0.0067,0.0101,0.0122,0.0,0.053,0.0126,0.0292,0.9846,0.7975,0.039,0.0,0.069,0.0417,0.0833,0.0068,0.011000000000000001,0.0127,0.0,0.0561,0.0125,0.0281,0.9846,0.792,0.0389,0.0,0.069,0.0417,0.0833,0.0068,0.0103,0.0124,0.0,0.0541,reg oper account,block of flats,0.0211,Block,No,0.0,0.0,0.0,0.0,-2449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
323829,0,Revolving loans,F,N,Y,0,225000.0,270000.0,13500.0,270000.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.011657,-11457,-856,-6322.0,-3799,,1,1,0,1,0,0,Core staff,2.0,1,1,WEDNESDAY,11,0,1,1,0,0,0,Government,,0.50782437234958,0.3490552510751822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
329568,0,Cash loans,F,Y,Y,1,450000.0,290358.0,28849.5,256500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Co-op apartment,0.014464,-14022,-5089,-3805.0,-4218,20.0,1,1,0,1,0,0,Accountants,3.0,2,2,TUESDAY,7,0,0,0,0,0,0,Self-employed,0.4108707840267852,0.3930989218884444,0.31547215492577346,0.0165,0.0451,0.9786,,,0.0,0.069,0.0417,,0.0385,,0.0145,,0.0169,0.0168,0.0468,0.9786,,,0.0,0.069,0.0417,,0.0393,,0.0151,,0.0178,0.0167,0.0451,0.9786,,,0.0,0.069,0.0417,,0.0391,,0.0148,,0.0172,,block of flats,0.0279,"Stone, brick",No,1.0,0.0,1.0,0.0,-3103.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
311477,0,Revolving loans,M,N,Y,0,382500.0,1237500.0,61875.0,1237500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.072508,-8292,-186,-7136.0,-694,,1,1,0,1,0,0,,1.0,1,1,SATURDAY,13,0,0,0,0,0,0,Other,,0.3747913973010998,,0.0211,0.0764,0.9473,0.2792,0.0,0.0872,0.0966,0.1717,0.215,0.0,0.0173,0.0509,0.0,0.1429,0.0032,0.0,0.9429,0.2486,0.0,0.0,0.0345,0.2083,0.25,0.0,0.0028,0.0062,0.0,0.0123,0.0177,0.0336,0.9454,0.2553,0.0,0.04,0.069,0.1667,0.2083,0.0,0.0107,0.0257,0.0,0.0421,reg oper account,block of flats,0.0158,"Stone, brick",No,0.0,0.0,0.0,0.0,-266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
146499,0,Cash loans,F,N,Y,0,157500.0,188685.0,15255.0,157500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.020713,-11883,-2450,-5655.0,-4093,,1,1,0,1,0,0,Accountants,1.0,3,2,TUESDAY,7,0,0,0,0,0,0,Advertising,0.41380095675719225,0.5061190341932474,,0.1763,0.1545,0.9866,0.8164,0.0366,0.24,0.2069,0.3333,0.0417,0.0714,0.1437,0.2229,0.0,0.0,0.1796,0.1604,0.9866,0.8236,0.0369,0.2417,0.2069,0.3333,0.0417,0.0731,0.157,0.2323,0.0,0.0,0.17800000000000002,0.1545,0.9866,0.8189,0.0368,0.24,0.2069,0.3333,0.0417,0.0727,0.1462,0.2269,0.0,0.0,reg oper account,block of flats,0.1753,Panel,No,1.0,0.0,1.0,0.0,-363.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
148169,0,Cash loans,M,Y,Y,0,225000.0,640080.0,31261.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.010643,-12887,-645,-5727.0,-4644,2.0,1,1,0,1,0,0,Laborers,1.0,2,2,SATURDAY,12,0,0,0,0,1,1,Business Entity Type 3,,0.16220102064031353,0.5513812618027899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
368768,0,Cash loans,F,N,Y,0,270000.0,431280.0,22149.0,360000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.01885,-22294,365243,-1374.0,-2746,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,17,0,0,0,1,0,0,XNA,0.34859603580339205,0.5280394766196035,0.3296550543128238,0.0649,0.0398,0.998,0.9728,0.0304,0.08,0.069,0.3333,0.375,0.0805,0.053,0.0662,0.0,0.0,0.0662,0.0413,0.998,0.9739,0.0307,0.0806,0.069,0.3333,0.375,0.0823,0.0579,0.069,0.0,0.0,0.0656,0.0398,0.998,0.9732,0.0306,0.08,0.069,0.3333,0.375,0.0819,0.0539,0.0674,0.0,0.0,reg oper account,block of flats,0.0687,"Stone, brick",No,0.0,0.0,0.0,0.0,-1799.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,7.0
254159,0,Revolving loans,F,N,Y,3,675000.0,2250000.0,225000.0,2250000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.031329,-14827,-2693,-1657.0,-4060,,1,1,0,0,0,0,,5.0,2,2,MONDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.8475499757851849,0.6465486715717691,,0.1928,0.1574,0.996,0.9456,0.0714,0.4,0.3103,0.375,0.2917,0.2454,0.1479,0.3581,0.0425,0.2363,0.1964,0.1634,0.996,0.9477,0.07200000000000001,0.4028,0.3103,0.375,0.2917,0.251,0.1616,0.3731,0.0428,0.2502,0.1947,0.1574,0.996,0.9463,0.0718,0.4,0.3103,0.375,0.2917,0.2497,0.1505,0.3645,0.0427,0.2413,reg oper spec account,block of flats,0.3331,Mixed,No,1.0,1.0,1.0,1.0,-68.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,
313070,0,Cash loans,F,Y,N,0,157500.0,312003.0,15138.0,211500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-19525,-5292,-6412.0,-3071,14.0,1,1,0,1,0,0,Secretaries,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Medicine,,0.7160655143846968,0.4632753280912678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2135.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
268863,0,Cash loans,F,Y,Y,0,94500.0,675000.0,28728.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019101,-16978,-1684,-4012.0,-518,0.0,1,1,0,1,0,0,Medicine staff,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,Medicine,,0.5455348811332453,0.6296742509538716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-112.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
289794,0,Cash loans,M,N,N,0,202500.0,254700.0,17149.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.030755,-17655,-466,-4753.0,-1189,,1,1,0,1,0,0,Core staff,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,School,,0.6337446382332618,0.2925880073368475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-324.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,2.0
251203,0,Cash loans,F,N,Y,1,45000.0,940500.0,27630.0,940500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.020713,-21685,365243,-9929.0,-5181,,1,0,0,1,0,0,,3.0,3,3,WEDNESDAY,6,0,0,0,0,0,0,XNA,,0.5370812307327028,0.6785676886853644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1803.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
173454,0,Cash loans,F,N,Y,0,180000.0,1223010.0,51948.0,1125000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.006629,-22629,365243,-5608.0,-4500,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,3,0,0,0,0,0,0,XNA,0.9011450788268066,0.6513808080666557,0.6279908192952864,0.2053,0.0,0.9861,0.8164,0.0191,0.0,0.1666,0.1667,0.2083,0.0242,0.4547,0.1056,0.0039,0.001,0.1261,0.0,0.9851,0.804,0.0193,0.0,0.2069,0.1667,0.2083,0.0189,0.4968,0.0597,0.0039,0.0,0.1249,0.0,0.9851,0.8256,0.0192,0.0,0.2069,0.1667,0.2083,0.026000000000000002,0.4626,0.1245,0.0039,0.0,reg oper account,block of flats,0.0734,Panel,No,3.0,0.0,3.0,0.0,-865.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
231001,0,Cash loans,M,Y,Y,1,74250.0,717003.0,26469.0,598500.0,Other_B,Working,Secondary / secondary special,Married,House / apartment,0.018801,-17646,-2082,-9750.0,-1204,15.0,1,1,1,1,0,0,Drivers,3.0,2,2,THURSDAY,11,0,0,0,0,1,1,Self-employed,,0.35946927349277386,0.8004513396487078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1637.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
271845,0,Cash loans,F,N,Y,0,112500.0,319981.5,14094.0,243000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018209,-15700,-218,-6820.0,-4826,,1,1,0,1,0,0,Managers,2.0,3,3,THURSDAY,9,0,0,0,0,0,0,Government,0.8608846039678641,0.5879687062300071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1676.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
392053,0,Cash loans,M,N,N,0,202500.0,760225.5,30150.0,679500.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.028663,-10832,-251,-4791.0,-3470,,1,1,1,1,0,0,Laborers,1.0,2,2,SATURDAY,11,0,1,1,0,1,1,Industry: type 9,,0.3559423566213537,0.2692857999073816,0.0722,0.0,0.9776,0.6940000000000001,0.0267,0.0,0.1379,0.1667,0.0417,0.1057,0.0588,0.0332,0.0,0.0209,0.0735,0.0,0.9777,0.706,0.0269,0.0,0.1379,0.1667,0.0417,0.1081,0.0643,0.0346,0.0,0.0221,0.0729,0.0,0.9776,0.6981,0.0268,0.0,0.1379,0.1667,0.0417,0.1075,0.0599,0.0338,0.0,0.0213,org spec account,block of flats,0.0447,"Stone, brick",No,3.0,0.0,3.0,0.0,-245.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
395217,0,Cash loans,M,Y,N,1,315000.0,675000.0,18562.5,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-10912,-202,-925.0,-778,2.0,1,1,0,1,0,0,,3.0,2,2,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.31283094571372905,0.7852109374650702,,0.099,0.0777,0.9831,0.7688,0.157,0.1064,0.0917,0.3333,,0.0346,0.0807,0.0621,0.0,0.0,0.0756,0.0544,0.9821,0.7648,0.1055,0.0806,0.069,0.3333,,0.0272,0.0661,0.0418,0.0,0.0,0.0937,0.0735,0.9836,0.7786,0.1485,0.1,0.0862,0.3333,,0.0332,0.077,0.0595,0.0,0.0,reg oper account,block of flats,0.0572,Panel,No,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
150129,0,Cash loans,F,N,Y,2,121500.0,477000.0,24484.5,477000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018209,-14671,-1300,-928.0,-1197,,1,1,0,1,0,1,,4.0,3,3,TUESDAY,6,0,0,0,0,0,0,Government,,0.4785793054322286,0.6512602186973006,0.1072,0.1191,0.9856,0.8028,0.0257,0.12,0.1034,0.3333,0.375,0.0163,0.0874,0.1167,0.0,0.0,0.1092,0.1236,0.9856,0.8105,0.026000000000000002,0.1208,0.1034,0.3333,0.375,0.0167,0.0955,0.1216,0.0,0.0,0.1083,0.1191,0.9856,0.8054,0.0259,0.12,0.1034,0.3333,0.375,0.0166,0.0889,0.1188,0.0,0.0,org spec account,block of flats,0.1058,Panel,No,0.0,0.0,0.0,0.0,-3352.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
137793,0,Cash loans,F,N,Y,1,45000.0,261288.0,9981.0,171000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-15189,-540,-5088.0,-4571,,1,1,0,1,1,0,Sales staff,3.0,2,2,THURSDAY,12,0,0,0,0,0,0,Trade: type 7,0.3825630141811015,0.497399664675701,0.722392890081304,0.1206,,0.9901,,,0.16,0.1724,0.3333,,,,,,,0.1229,,0.9901,,,0.1611,0.1724,0.3333,,,,,,,0.1218,,0.9901,,,0.16,0.1724,0.3333,,,,,,,,block of flats,0.1207,Monolithic,No,0.0,0.0,0.0,0.0,-1741.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
265819,0,Cash loans,M,N,Y,0,292500.0,675000.0,18693.0,675000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.031329,-15692,-351,-393.0,-1589,,1,1,0,1,0,0,Sales staff,1.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.5750987545317074,0.5799892627016899,0.05724877183181196,0.0165,0.0,0.9682,0.5648,0.0024,0.0,0.069,0.0417,0.0833,0.0241,0.0134,0.0141,0.0,0.0,0.0168,0.0,0.9682,0.5818,0.0024,0.0,0.069,0.0417,0.0833,0.0246,0.0147,0.0147,0.0,0.0,0.0167,0.0,0.9682,0.5706,0.0024,0.0,0.069,0.0417,0.0833,0.0245,0.0137,0.0144,0.0,0.0,reg oper account,block of flats,0.0124,Block,No,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0
194602,0,Cash loans,F,Y,Y,2,112500.0,178290.0,17761.5,157500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.022625,-15057,-1051,-3547.0,-4443,5.0,1,1,1,1,1,0,,4.0,2,2,SUNDAY,19,0,0,0,0,0,0,Other,0.4574399447138602,0.6257551254089085,0.7106743858828587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2535.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
451838,0,Cash loans,M,Y,Y,0,202500.0,270000.0,13914.0,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-12902,-845,-3000.0,-4395,10.0,1,1,0,1,0,0,Drivers,2.0,2,2,TUESDAY,13,0,0,0,0,1,1,Business Entity Type 3,,0.5028719721356106,0.5709165417729987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
419446,0,Cash loans,M,Y,N,0,157500.0,643500.0,17824.5,643500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.011703,-15168,-3259,-4408.0,-4591,1.0,1,1,0,1,0,0,,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.33658156237390563,0.6817058776720116,0.0887,0.083,0.9781,0.7008,0.0125,0.0,0.2069,0.1667,0.2083,0.0912,0.0723,0.0893,0.0,0.0,0.0903,0.0861,0.9782,0.7125,0.0126,0.0,0.2069,0.1667,0.2083,0.0933,0.079,0.0931,0.0,0.0,0.0895,0.083,0.9781,0.7048,0.0126,0.0,0.2069,0.1667,0.2083,0.0928,0.0735,0.0909,0.0,0.0,reg oper spec account,block of flats,0.0771,"Stone, brick",No,0.0,0.0,0.0,0.0,-1517.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
